#---------------------------------------------------------------------------------------------------
# Configuration for the productions with this configuration
#
# XX-MITCFG-XX     = filefi
# XX-MITVERSION-XX = 023
#
# crontab          = 1
#---------------------------------------------------------------------------------------------------
# Production Parameters
# Ex:
# CDF_Dataset_name \
#  MIT_Dataset_name  nEvtsPreJob  ProductionStatus  StorageLocation  LocalLocation [ DbsInstance ]
#---------------------------------------------------------------------------------------------------
# 2011 B - prompt v1
/TauPlusX/Run2011A-May10ReReco-v1/AOD           r11a-tpx-m10-v1  1 new -
/METBTag/Run2011A-May10ReReco-v1/AOD            r11a-mbt-m10-v1  1 new -
#/MuOnia/Run2011A-May10ReReco-v1/AOD             r11a-muo-m10-v1  1 new -

# 2010 B - April 21
#/Mu/Run2010B-Apr21ReReco-v1/AOD                  r10b-mu-a21-v1   1 new -
#/Electron/Run2010B-Apr21ReReco-v1/AOD            r10b-el-a21-v1   1 new -
#/Photon/Run2010B-Apr21ReReco-v1/AOD              r10b-pho-a21-v1  1 new -
#/MuOnia/Run2010B-Apr21ReReco-v1/AOD              r10b-muo-a21-v1  1 new -
#/MinimumBias/Run2010B-Apr21ReReco-v1/AOD

# 2010 A - April 21
#/Mu/Run2010A-Apr21ReReco-v1/AOD                  r10a-mu-a21-v1   1 new -
#/EG/Run2010A-Apr21ReReco-v1/AOD                  r10a-eg-a21-v1   1 new -
#/MuOnia/Run2010A-Apr21ReReco-v1/AOD              r10a-muo-a21-v1  1 new -
#/MinimumBias/Run2010A-Apr21ReReco-v1/AOD
